problem_id,problem_type,candidate_id,candidate_rank,missing_critical_structures,critical_structure_count,critical_structure_penalty,structure_score,constraint_coverage,objective_term_coverage,selected_by_fullv2,selected_by_structure_only
single_item_multi_period_shortage_0013,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0013,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0013,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0013,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0013,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0013,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0013,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0013,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0014,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0014,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0014,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0014,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0014,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0014,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0014,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0014,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0015,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0015,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0015,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0015,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0015,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0015,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0015,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0015,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0016,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0016,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0016,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0016,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0016,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0016,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0016,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0016,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0017,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0017,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0017,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0017,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0017,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0017,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0017,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0017,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0018,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0018,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0018,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0018,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0018,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0018,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0018,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0018,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0019,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0019,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0019,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0019,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0019,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0019,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0019,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0019,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
multi_item_capacity_0000,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0000,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0000,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0000,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,True,True
multi_item_capacity_0000,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0000,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0000,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0000,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0001,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0001,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0001,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0001,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,True,True
multi_item_capacity_0001,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0001,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0001,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0001,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0002,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0002,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0002,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0002,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0002,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0002,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0002,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0002,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0003,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0003,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0003,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0003,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,False,False
multi_item_capacity_0003,multi_item_capacity,Qwen3-8B_k4,4,,0.0,0.0,0.875,,1.0,True,True
multi_item_capacity_0003,multi_item_capacity,Qwen3-8B_k5,5,,0.0,0.0,0.875,,1.0,False,False
multi_item_capacity_0003,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0003,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0004,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0004,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0004,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0004,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0004,multi_item_capacity,Qwen3-8B_k4,4,,0.0,0.0,0.875,,1.0,True,True
multi_item_capacity_0004,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0004,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0004,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0005,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0005,multi_item_capacity,Qwen3-8B_k1,1,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0005,multi_item_capacity,Qwen3-8B_k2,2,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0005,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0005,multi_item_capacity,Qwen3-8B_k4,4,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0005,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0005,multi_item_capacity,Qwen3-8B_k6,6,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0005,multi_item_capacity,Qwen3-8B_k7,7,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0006,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0006,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0006,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0006,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,True,True
multi_item_capacity_0006,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0006,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0006,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0006,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0007,multi_item_capacity,Qwen3-8B_k0,0,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0007,multi_item_capacity,Qwen3-8B_k1,1,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0007,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0007,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,True,True
multi_item_capacity_0007,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0007,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0007,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0007,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0008,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0008,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0008,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0008,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,True,True
multi_item_capacity_0008,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0008,multi_item_capacity,Qwen3-8B_k5,5,,0.0,0.0,0.8125,,1.0,False,False
multi_item_capacity_0008,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0008,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0009,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0009,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0009,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0009,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,True,True
multi_item_capacity_0009,multi_item_capacity,Qwen3-8B_k4,4,,0.0,0.0,0.8125,,1.0,False,False
multi_item_capacity_0009,multi_item_capacity,Qwen3-8B_k5,5,,0.0,0.0,0.8125,,1.0,False,False
multi_item_capacity_0009,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0009,multi_item_capacity,Qwen3-8B_k7,7,,0.0,0.0,0.8125,,1.0,False,False
multi_item_capacity_0010,multi_item_capacity,Qwen3-8B_k0,0,,0.0,0.0,0.8125,,1.0,False,False
multi_item_capacity_0010,multi_item_capacity,Qwen3-8B_k1,1,,0.0,0.0,0.84375,,1.0,True,True
multi_item_capacity_0010,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0010,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.84375,,1.0,False,False
multi_item_capacity_0010,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0010,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0010,multi_item_capacity,Qwen3-8B_k6,6,,0.0,0.0,0.8125,,1.0,False,False
multi_item_capacity_0010,multi_item_capacity,Qwen3-8B_k7,7,,0.0,0.0,0.8125,,1.0,False,False
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k1,1,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k2,2,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,False,False
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k4,4,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k5,5,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k6,6,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k7,7,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k1,1,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k2,2,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k5,5,,0.0,0.0,0.8125,,1.0,True,True
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k6,6,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k7,7,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.85625,,1.0,True,True
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k1,1,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k4,4,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k5,5,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k6,6,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k7,7,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,True,True
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
